Date,Close,High,Low,Open,Volume
2019-01-01,402.7559509277344,407.63305576432896,399.13296443340425,401.78054130041,8487116
2019-01-02,408.794189453125,409.86253012177457,398.7613014213057,399.9225166263765,9656878
2019-01-03,405.12481689453125,412.0921089930958,403.1739694369363,410.652184949402,9479511
2019-01-04,402.9881286621094,408.654864747073,401.50179582341474,407.9116983277257,6228693
2019-01-07,400.2012023925781,406.88981340498117,398.8077441274925,406.053744115926,4118235
2019-01-08,416.2259521484375,417.1084870132904,401.6411066949316,402.9880992755213,12368631
2019-01-09,416.87628173828125,421.42823992459137,412.1849833896316,418.50198311553356,9034282
2019-01-10,413.02105712890625,416.17955702562205,409.1658280630627,413.48554324165804,3672333
2019-01-11,412.83526611328125,417.80527336752755,410.2341551288075,413.4390924114644,3778103
2019-01-14,418.8271789550781,419.89549146025644,412.2314697687805,415.25062982905894,5784064
2019-01-15,420.3134460449219,422.2178275464488,417.572966957379,421.05661239918135,4291873
2019-01-16,421.5675354003906,424.91184069194964,415.3898764916655,419.3380079893443,5879148
2019-01-17,396.2530822753906,423.05393603073173,392.4907561891911,422.6823528191289,8343750
2019-01-18,362.995849609375,393.9770749453277,343.9054842136719,393.9306093301441,82906214
2019-01-21,370.0096130371094,377.6736336273958,362.34559244682293,362.3920580664499,48936782
2019-01-22,389.19287109375,393.41968279201996,380.3211705638956,381.8075315880052,38255365
2019-01-23,400.38702392578125,403.54552378095343,382.4114059287225,388.03170482908524,26921274
2019-01-24,392.95526123046875,406.8898449620457,387.4743306327118,400.3870392206431,18446490
2019-01-25,392.39776611328125,399.22571596558475,389.56441286061283,395.18468210606017,8720973
2019-01-28,382.50433349609375,394.580973047883,381.01797218895365,393.88424384297207,5809082
2019-01-29,392.39776611328125,394.5808559776199,377.3948740221497,381.34300501191984,7472930
2019-01-30,388.26397705078125,395.74219258953343,386.6382755554017,393.8842480233854,4351530
2019-01-31,393.3733215332031,400.71219684213264,384.3158418440219,389.23938356583966,16672076
2019-02-01,393.1875,397.60011813349087,387.3814235085647,391.2831182508024,3950126
2019-02-04,385.337646484375,392.95522965213934,380.1354249892959,392.30493779026403,3679517
2019-02-05,380.78570556640625,388.7748722918627,377.67364297364344,385.33766375359056,3523707
2019-02-06,387.0098571777344,389.2393849777773,374.65450885460683,380.8786344651282,5638849
2019-02-07,404.010009765625,414.1358012173767,391.19020456615686,392.9552461008688,18187249
2019-02-08,400.4334716796875,404.93899270206884,394.3487148633672,403.1739511206157,6133747
2019-02-11,398.111083984375,402.8024112997873,390.958013994022,401.54829297388557,4945054
2019-02-12,405.5892639160156,412.463652453579,393.9306459188817,396.85693099803075,8559968
2019-02-14,409.5838317871094,413.29972053700374,398.2039224905579,401.3159849885907,9040227
2019-02-15,392.86236572265625,409.44452634502676,386.8705116154022,409.44452634502676,10206627
2019-02-18,385.19830322265625,397.60008731714754,383.9441851277112,394.3486847339466,6210412
2019-02-19,384.26934814453125,392.39785496400935,383.0616956142016,387.5207508723225,4742270
2019-02-20,392.35137939453125,394.30222651077196,386.4988380458091,388.31034501445674,4385350
2019-02-21,399.17938232421875,401.316007133315,392.67657665307706,394.9990072499134,4736317
2019-02-22,399.92254638671875,405.7286228441334,398.01816464867983,400.38703250331196,4373261
2019-02-25,405.12481689453125,407.5865877660272,397.13564961818037,400.75863583943715,4849697
2019-02-26,404.799560546875,408.74769165949516,392.8158270750351,399.92245740775604,5255113
2019-02-27,411.2560119628906,419.5702962982253,405.03188676662165,405.496372875299,12232682
2019-02-28,413.531982421875,419.43096175105023,410.6986284610027,414.87900349506634,10862473
2019-03-01,415.5757141113281,418.9664569286703,413.4390610682219,416.0866374749071,5608805
2019-03-05,423.5184020996094,424.44737425966554,413.71775715100904,416.0401875511495,5251255
2019-03-06,427.838134765625,436.0131071240657,415.2041355434577,424.54029480027634,13004184
2019-03-07,418.87359619140625,430.1141664711236,416.92274872963975,426.8627634848408,10701581
2019-03-08,422.6358947753906,425.3763456324964,415.5292350841286,417.57298517246204,5040326
2019-03-11,426.8163146972656,428.67425921073726,421.7534045580621,423.6113490715337,4628360
2019-03-12,436.8955993652344,438.14971746230276,429.18514170915313,430.1141138773548,8660320
2019-03-13,424.0757751464844,441.2617594623879,420.3598866457485,439.40381521201994,7156428
2019-03-14,433.0404357910156,435.22352638525024,423.61137253292236,424.44744194029295,8039525
2019-03-15,431.3682556152344,436.570505712265,429.46384555606284,433.08685989059035,5877969
2019-03-18,431.8791198730469,436.52398033274835,426.07304429842003,432.90099484417686,3785329
2019-03-19,435.6415100097656,441.4940233347047,433.5048570109927,434.29448902467004,6725926
2019-03-20,441.0295715332031,442.93395328777143,432.90106442226994,437.3136825682051,4235163
