Date,Close,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_macd,trend_macd_signal,trend_macd_diff,momentum_rsi,volatility_bbh,volatility_bbl,volatility_bbw,volatility_atr,volume_obv,return_1d,return_5d,return_10d,Target
2019-01-15,273.4092712402344,271.8725086558949,271.8725086558949,272.75921350885574,0.6962862954591742,0.29718780832226216,0.39909848713691204,53.784890570186754,280.2190134932291,263.52600381856064,6.140013845900313,5.7391970051179575,20387799,0.00416131096034178,-0.011955252391541271,0.006842629083584129,0
2019-01-16,274.7688293457031,272.1138687133789,272.1138687133789,273.06838517606303,0.8050207676807872,0.3987544001939672,0.40626636748682005,57.01488816173414,280.2638382564518,263.96389917030604,5.9901169915432275,5.618465812521436,32499279,0.004972611569832752,-0.007042089648070848,0.03147339234269797,0
2019-01-17,269.55712890625,271.9477005004883,271.9171964205228,272.5281919037841,0.4652893844486812,0.41206139704491,0.05322798740377116,44.24815606210591,279.86510546766414,263.9692873733815,5.845830386431157,5.8497009146369985,16524645,-0.01896758250149244,-0.026673119627491415,0.02164199535563016,0
2019-01-18,267.33648681640625,272.0270080566406,271.59000287737166,271.7294680441875,0.016670391735772228,0.33298319598308246,-0.31631280424731023,40.12533965782221,279.60399441168266,263.57601134306066,5.901536469977859,5.772303596831458,7442144,-0.008238113007265624,-0.025763964614210044,-0.009071099953587458,0
2019-01-21,265.070556640625,272.1289749145508,271.15537312825523,270.7050201359471,-0.5157596637767483,0.1632346240311163,-0.6789942878078646,36.39854487057198,279.5530528878651,262.7576933686454,6.193998417016638,5.6754530134624295,-2746503,-0.008475948056194005,-0.026464624093303413,-0.012993488653694096,0
2019-01-22,263.07647705078125,271.5700378417969,270.6504421234131,269.5313981228447,-1.0860999917723007,-0.0866322991295671,-0.9994676926427335,33.45382998440765,279.67323439853243,261.62764984829374,6.667487556517693,5.542968479889131,-14044492,-0.007522825677494072,-0.03779240602405942,-0.049295840663099444,0
2019-01-23,259.8135681152344,270.8411610921224,270.0129789464614,268.0363473524431,-1.7808596511084716,-0.42547776952534805,-1.3553818815831236,29.279640848515584,280.1435715415837,259.88238635133905,7.503781954963753,5.663925179859417,-24349100,-0.01240289125096139,-0.05442852184536784,-0.061087320963191694,1
2019-01-24,261.08251953125,269.53824615478516,269.51684231228296,266.96652768764415,-2.20366542907027,-0.7811153014343325,-1.4225501276359376,32.79179292477578,280.17824965305374,258.8554349715122,7.911496179090472,5.496338959772681,-12816572,0.004884084481118434,-0.03143901038487251,-0.05727355352739816,1
2019-01-25,258.6805725097656,268.03516896565753,268.9465123226768,265.6917653525859,-2.7014188302804882,-1.1651760072035637,-1.5362428230769245,29.77728099400646,280.39653850306877,257.4964861422849,8.514723676099896,5.653679608646372,-23937795,-0.009199953431569652,-0.032378349883026236,-0.05730811983658346,0
2019-01-28,255.23634338378903,266.2261899312337,268.2610038757324,264.0832388958479,-3.3353644870868493,-1.599213703180221,-1.7361507839066284,26.07559656895019,280.9204668856044,255.60154086586036,9.438168669298145,5.931245815231183,-42843265,-0.013314602996893243,-0.03710036067932243,-0.06258313767352164,0
2019-01-29,254.32997131347656,264.5531641642253,267.59762137276783,262.5827361908677,-3.866338890625684,-2.052638740669314,-1.8137001499563703,25.188214007716013,281.3263961348434,253.47349400187542,10.41619590678955,6.19465055703232,-60278876,-0.003551108977257189,-0.03324700800070535,-0.06978292959931687,0
2019-01-30,260.5386657714844,263.5750325520833,267.2767597545277,262.2682638186549,-3.7430031658008147,-2.390711625695614,-1.3522915401052007,40.200660723330245,281.34890226317145,252.86637483643793,10.663314453069336,6.404521768634678,-41370222,0.024411965392608925,0.0027908382980537105,-0.05178958475058659,0
2019-01-31,266.1582336425781,262.9707794189453,267.22812818444294,262.86672071464307,-3.1554326889328195,-2.543655838343055,-0.6117768505897643,49.98382315628538,281.39408934905555,253.05231568024135,10.606030240678887,6.4302594286166315,-15823735,0.021569036037140776,0.019441033893962345,-0.012609183357395026,0
2019-02-01,257.7742004394531,261.5545603434245,266.8342145284017,262.0832560569215,-3.3279378678304283,-2.70051224424053,-0.6274256235898985,39.579991286685555,281.3168485212206,251.92860435963877,11.022407787187609,7.663439255891714,-75839693,-0.03150018351257866,-0.003503827371026391,-0.03576872910550377,1
2019-02-04,257.3663635253906,260.53866322835285,266.45550048828125,261.3575802828398,-3.4577002789964695,-2.851949851191718,-0.6057504278047516,39.153069911644224,281.26335610717547,250.86272421509014,11.426101075021219,7.563284540173757,-96482612,-0.0015821479161499674,0.008345285445493067,-0.029064688333829136,0
2019-02-05,258.00079345703125,259.7606887817383,266.1303194486178,260.84115154040774,-3.4693521988504017,-2.9754303207234547,-0.493921878126947,40.233048451773044,279.8867076296186,250.36770216042044,11.133902867827771,7.169507709538263,-83191479,0.0024650848811407222,0.014433305381182038,-0.01929356683900796,0
2019-02-06,261.9888610839844,259.5038808186849,265.76253920335034,261.0177222394195,-3.1208079698183155,-3.004505850542427,-0.1163021192758884,46.64400997213093,278.20295789170945,250.57858812879832,10.448310827337295,7.019043861582579,-71041720,0.015457578922590809,0.0055661423927455544,0.008372514894161354,0
2019-02-07,260.49334716796875,259.2886199951172,265.5359450120192,260.937049151504,-2.931467499121311,-2.989898180258204,0.05843068113689309,44.70734895413331,276.20116910161886,250.93530245599828,9.586081786738584,6.98785945456672,-90775035,-0.00570831107027947,-0.021283904679863186,-0.0022566518981778083,0
