Date,Close,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_macd,trend_macd_signal,trend_macd_diff,momentum_rsi,volatility_bbh,volatility_bbl,volatility_bbw,volatility_atr,volume_obv,return_1d,return_5d,return_10d,Target
2019-01-15,1193.1361083984375,1232.7405783913352,1232.7405783913352,1230.636496794738,-20.37779149397784,-12.901211777809426,-7.476579716168413,14.908318820602148,1285.9847841409196,1179.496372641751,8.638347221288907,23.76041275605892,-9576964,0.005247787084550648,-0.029880045287353107,-0.07004660532037443,0
2019-01-16,1194.248291015625,1229.5328877766926,1229.5328877766926,1225.0383112902591,-21.771088311561016,-14.675187084559745,-7.095901227001271,16.023849170975495,1284.7726223123186,1174.2931532410666,8.985483037466926,23.653367558905078,-7122494,0.0009321506652584244,-0.03167306788564983,-0.0584708999576935,0
2019-01-17,1197.7188720703125,1222.4255981445312,1227.0856557992788,1220.8353206410366,-22.33774358807932,-16.20769838526366,-6.1300452028156585,19.567388273027532,1282.8007556266036,1171.370555971954,9.080881935830964,22.609396396401124,-5512075,0.0029060799842015594,-0.03342666378222969,-0.035089468763451426,0
2019-01-18,1172.670654296875,1214.447021484375,1223.1988699776787,1213.425371972704,-24.525291520690416,-17.871217012349014,-6.654074508341402,14.73475779286386,1283.7630108666879,1162.6347290886695,9.902582871109813,23.818686263578975,-7647856,-0.02091326968083962,-0.03774836042404106,-0.05053874029908689,0
2019-01-21,1169.6900634765625,1208.4816487630208,1219.6316162109374,1206.6968629732976,-26.197459778109305,-19.536465565501075,-6.66099421260823,14.282722910690012,1283.9441156643866,1155.3191167574882,10.546217168959682,27.113762629167457,-16461537,-0.0025417117836036285,-0.014506107385408029,-0.05004331368206749,1
2019-01-22,1157.7666015625,1202.0379842122395,1215.7650527954102,1199.1691304485596,-28.1601759184839,-21.26120763609764,-6.89896828238626,12.61541713101441,1284.8636073794657,1146.6664982113546,11.367090117482354,26.484526491064422,-19006515,-0.01019369342902976,-0.029644150895252408,-0.058638427611350186,1
2019-01-23,1158.0335693359375,1195.9317118326824,1212.369083180147,1192.8405825850793,-29.35570622410455,-22.880107353699024,-6.475598870405527,12.86069563430219,1284.7005274873927,1140.0376388729014,11.932248242014573,25.023958160091777,-17185192,0.000230588594520853,-0.030324281769655625,-0.061036886620231545,0
2019-01-24,1152.605712890625,1189.4917602539062,1209.0488959418403,1186.6506026320865,-30.390828701648616,-24.382251623288944,-6.0085770783596715,12.116065707096965,1284.4862071496545,1133.611584734026,12.478785839186282,24.172150421179346,-18839898,-0.004687132211914191,-0.03766589993001224,-0.06983351833922635,1
2019-01-25,1143.7967529296875,1182.0322367350261,1205.6145726254113,1180.0577026778712,-31.558196922230763,-25.817440683077308,-5.7407562391534555,11.002657106871624,1284.6112958908009,1126.6178493600216,13.10480564171717,24.655689794804292,-21976686,-0.007642648186122147,-0.02462234495370752,-0.06144125222595087,1
2019-01-28,1157.1436767578125,1175.1992797851562,1203.1910278320313,1176.532467920939,-31.04845220936363,-26.863642988334576,-4.184809221029056,22.60735573420469,1283.033682122295,1123.3483735417676,13.271816767804212,26.857130247882388,-13972550,0.01166896460751321,-0.010726248867550026,-0.025076760135042675,0
2019-01-29,1137.2122802734375,1168.4108378092449,1200.0491827101935,1170.4832082828618,-31.88522000619173,-27.867958391906008,-4.017261614285722,18.688401352449716,1271.7882951062495,1120.0143538195318,12.691175950899055,27.78402454448375,-17658085,-0.01722465142809282,-0.017753423929592338,-0.04687128964696852,0
2019-01-30,1151.804931640625,1165.4856262207031,1197.8562622070312,1167.6096272609793,-31.01335683189427,-28.497038079903664,-2.5163187519906067,28.46564162483152,1260.4992222676321,1119.6425624003366,11.83598899650805,27.759554353951625,-15272660,0.012831950217490506,-0.0053786331072287474,-0.035539811691005174,0
2019-01-31,1169.4677734375,1163.5132649739583,1196.6219800866168,1167.895495903521,-28.567842955621245,-28.511199055047182,-0.056643900574062656,38.15855772333945,1253.3320509629564,1119.629057435481,11.268873565122563,27.408328430062717,-9420403,0.015334924614115009,0.014629513248365367,-0.02358742046368456,0
2019-02-01,1178.6324462890625,1162.2119445800781,1195.8724161783855,1169.5473344243735,-25.595197577725685,-27.927998759582884,2.3328011818571994,42.51130347364016,1246.7209423190677,1120.5943530910884,10.655664623340925,26.585024443774568,-6904667,0.00783661855394624,0.03045619186288806,0.005083944047156397,0
2019-02-04,1163.327880859375,1159.3460286458333,1194.570634765625,1168.5904954143737,-24.19539576233865,-27.181478160134038,2.986082397795389,37.73475739490242,1239.9184500139233,1120.5987496931077,10.109623461809527,26.084293192914025,-9213598,-0.012985019611392978,0.005344370129463982,-0.005439203782135027,0
2019-02-05,1160.83642578125,1158.359842936198,1193.273165189303,1167.3975616246623,-23.021702485719516,-26.349523025251134,3.3278205395316185,37.005809969091665,1232.434449774238,1121.1778793273245,9.454111798384663,25.522409810508545,-10660998,-0.0021416619674622384,0.020773734084310158,0.002651505246918484,0
2019-02-06,1169.5565185546875,1158.3487141927083,1188.9097102238582,1167.7297088446662,-21.14416670603464,-25.308451761407838,4.164285055373199,41.28128078477302,1222.8709627780229,1124.3659146633834,8.393277138864184,25.546142922276193,-8626112,0.007511904847032014,0.015411973352794428,0.009950444895442612,0
2019-02-07,1153.2286376953125,1157.9705505371094,1184.479520357572,1165.4987748216888,-20.734712739724046,-24.393703957071082,3.6589912173470367,36.311662982942444,1209.0288410845442,1129.6169841107685,6.791268358657393,25.807755871508526,-10182407,-0.01396074546235071,-0.013885919826977955,0.0005404491733129735,0
2019-02-08,1122.70849609375,1155.0267944335938,1179.9192880483774,1158.9156550173905,-22.612277620491795,-24.037418689755228,1.4251410692634323,29.22862439524617,1202.3657838206757,1126.6835325855743,6.498982284486784,27.084272608176853,-13175932,-0.02646495291909845,-0.04744816789270456,-0.01843706653469912,1
2019-02-11,1109.138916015625,1151.404561360677,1175.0749934269832,1151.257695170965,-24.908088087490796,-24.21155256930234,-0.6965355181884547,26.731914515205233,1204.0503910096545,1117.2220699278455,7.481096902062187,28.001799934264987,-16157340,-0.012086467792252198,-0.046580990394315513,-0.041485566318515854,1
