Date,Close,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_macd,trend_macd_signal,trend_macd_diff,momentum_rsi,volatility_bbh,volatility_bbl,volatility_bbw,volatility_atr,volume_obv,return_1d,return_5d,return_10d,Target
2019-01-15,591.8623046875,553.4481811523438,553.4481811523438,557.4926164525198,7.2762309403170775,2.8823477515690827,4.393883188747995,91.14780144716855,583.1786237112307,523.7177385934568,10.743713168226398,13.820740357692978,87691708,0.035190228269653456,0.0843970436002206,0.0925494136364522,1
2019-01-16,600.1707763671875,557.3417307535807,557.3417307535807,564.0584872086225,10.14177644790243,4.334233490835753,5.807542957066677,92.38927434110145,595.7769880147537,518.9064734924077,13.7923486221657,13.35096989411482,97350652,0.014037845650728409,0.0897793654049841,0.10126260188405856,0
2019-01-17,597.3604736328125,561.9779459635416,560.4200955904447,569.181869735421,12.047102465656963,5.876807285799995,6.170295179856968,87.89886425960134,603.0639318045738,517.7762593763156,15.218525013526019,12.822293231946912,90446881,-0.00468250512193491,0.0789317608171487,0.09594232256164514,1
2019-01-18,595.4055786132812,566.1797231038412,562.9190586635044,573.216286485861,13.246644301762444,7.350774688992485,5.8958696127699595,84.81090773454251,607.7892558521276,518.0488614748813,15.94197122945349,12.346484274864894,84544730,-0.0032725550246782698,0.06942220697192947,0.10574091513141992,1
2019-01-21,606.8502197265625,571.3284403483073,565.847802734375,578.3907377536613,14.94846019604688,8.870311790403365,6.078148405643516,87.56509677112173,614.4220205046262,517.2735849641239,17.16865119402196,12.745038390701074,92674152,0.01922158865211876,0.06140467556202722,0.10912579866020966,0
2019-01-22,607.1353759765625,577.0507609049479,568.4282760620117,582.8129897879537,16.134186421528398,10.323086716628373,5.811099704900025,87.62530582453986,619.5313021286838,517.3252499953396,17.980465863065934,12.69238079003584,99397527,0.0004698956031168322,0.025805109006100002,0.11238002751621701,0
2019-01-23,595.975830078125,581.1201782226562,570.0487204159008,584.8380421402877,15.98908864706982,11.456287102716663,4.532801544353157,72.77458771180147,621.2927858894311,518.8046549423705,17.9788371197968,12.738666495171639,92185428,-0.018380655023581216,-0.0069895877211055835,0.08216225693383516,1
2019-01-24,599.5386352539062,585.5985209147135,571.6870490180122,587.0996718500752,15.977408596806299,12.360511401534591,3.616897195271708,74.2736716514446,623.2873213101137,520.0867767259107,18.05192976847574,12.701551041714627,99615211,0.005978103466568685,0.0036463102552590776,0.08286588076134094,1
2019-01-25,598.1871337890625,589.5535430908203,573.0817903217517,588.805435225304,15.678366747161476,13.02408247065997,2.6542842765015067,72.63973627977687,624.681341896457,521.4822387470464,18.007744250863453,12.549389947722739,94072099,-0.0022542358162979115,0.004671698209915309,0.07441822478188387,1
2019-01-28,596.221435546875,593.1003977457682,574.2387725830079,589.9463583516996,15.108596016613888,13.440985179850754,1.6676108367631333,70.22011966349676,625.5332385709934,522.9443065950223,17.865204662950813,12.408345702765233,86127406,-0.003286092480351943,-0.017514674682785225,0.042814517962771026,1
2019-01-29,596.1806030273438,596.3859100341797,575.2836216517857,590.9054729171833,14.48675941970805,13.650140027822214,0.8366193918858364,70.16783378837803,626.8247248504507,527.0982915069711,17.28476370257092,12.506642603483375,79366587,-6.848549397386883e-05,-0.01804337777484677,0.00729611990093515,1
2019-01-30,594.5426025390625,598.2859141031901,576.1590298739346,591.4650313205493,13.703807523697265,13.660873526997225,0.0429339967000395,67.98106282788828,627.5963574740504,531.2824938443091,16.621903751228707,12.378066873020414,73603561,-0.002747490408046893,-0.0024048417179513004,-0.009377620586913826,1
2019-01-31,613.912841796875,600.1234588623047,577.8004999575408,594.9185406245995,14.479419198116148,13.82458266122101,0.6548365368951377,77.07842262305118,630.5584287093789,535.205145509371,16.35894023604399,13.220616442984007,87428794,0.032580069409811285,0.023975446614681095,0.027709178786805566,1
2019-02-01,620.0556030273438,601.780527750651,579.5611292521158,598.7857809942525,15.412105375112787,14.142087203999367,1.2700181711134206,79.10585507945771,632.6596511099867,541.2627304818102,15.571203354048938,13.3728300822808,93705379,0.010005917472730053,0.03655790638585121,0.041400392101587524,0
2019-02-04,619.1136474609375,603.5932922363281,581.1432299804687,601.9131450660502,15.89206412529586,14.492082588258667,1.3999815370371937,77.96701106137249,634.4483054856843,546.6711586256439,14.863381652267277,13.124871546567926,89759988,-0.0015191469310288364,0.03839548622243849,0.020208327089179745,1
2019-02-05,618.2537841796875,605.4973093668619,582.570558988131,604.4270895450713,16.018400956988557,14.797346262004647,1.221054694983911,76.87896615487675,634.5109982557614,553.8539919786136,13.574450095713466,12.87304469675587,85065622,-0.00138886177808617,0.03702431954387375,0.01831289798464031,0
2019-02-06,625.1746215820312,607.0243428548177,585.7801255446213,607.6190175507575,16.4869265186785,15.135262313339418,1.351664205339084,79.37394071769101,635.1256774584828,560.6840881665172,12.450406650268162,12.617735936825875,90946104,0.011194169092756168,0.05152199171623906,0.048993247763216674,0
2019-02-07,625.748046875,608.5753987630209,588.8864253117488,610.4080989852563,16.71186307592393,15.450582465856321,1.2612806100676082,79.57064616443924,634.6292810986528,568.3893712450973,11.012283097108302,12.048053787465232,94907901,0.0009172242013242293,0.019278314888289794,0.04371596771239594,1
2019-02-08,623.208984375,610.8448282877604,591.8919396033654,612.3774659682938,16.49510054298605,15.659486081282267,0.8356144617037842,76.10949784684553,632.1513629074807,577.5127423171286,9.033684698812618,12.264284066086388,88992732,-0.004057643507926478,0.005085642855673367,0.041829469696954336,1
2019-02-11,624.7650756835938,612.947031656901,595.2110760028546,614.28325207834,16.261426633899873,15.779874191805789,0.48155244209408465,76.77622256304117,631.5396317097504,583.4267257121246,7.920039218159107,11.836421415297913,94492948,0.002496901276470398,0.009128256574271187,0.047874226646241747,0
