Date,Close,High,Low,Open,Volume
2019-01-01,271.5511474609375,272.5481698692765,266.3394683351337,269.64774607419787,11837127
2019-01-02,266.3847961425781,274.1796614718943,265.659703969825,271.09797824695346,25559853
2019-01-03,263.8469543457031,267.8803246343964,262.9405752704245,267.3818272071909,17548347
2019-01-04,269.7837219238281,271.00733918804684,264.2094962318249,264.75332920042143,19514041
2019-01-07,268.5600891113281,273.2732710189699,267.5630943305316,272.8653894010134,14579399
2019-01-08,276.7174987792969,277.35197514611554,267.1552113539789,268.10689824371485,22949961
2019-01-09,276.7174987792969,278.348997582334,272.5934853764518,277.35197514611554,21109911
2019-01-10,276.944091796875,278.71154190731323,275.086025915023,276.5362378440375,16295468
2019-01-11,274.4062805175781,277.5332995678562,272.7748091542566,276.8081796704388,12702551
2019-01-14,272.2762451171875,275.1766689712568,271.5058174377792,272.82007804738697,10372933
2019-01-15,273.4092712402344,275.1767216868501,272.9107737606746,273.72650948199833,9444374
2019-01-16,274.7688293457031,277.9411563193871,273.81714231779637,274.6328780075016,12111480
2019-01-17,269.55712890625,275.85647448405393,267.9256576503769,275.4485928398386,15974634
2019-01-18,267.33648681640625,271.77773821323103,266.70201047664943,270.7807158195379,9082501
2019-01-21,265.070556640625,268.9679753797401,264.1641776165989,268.19754767721935,10188647
2019-01-22,263.07647705078125,265.56901903834245,261.218411360613,265.56901903834245,11297989
2019-01-23,259.8135681152344,265.5237731433412,258.7712376637492,263.2578253529406,10304608
2019-01-24,261.08251953125,262.7593265964223,258.77126361743024,259.8135941734568,11532528
2019-01-25,258.6805725097656,263.75630066637177,256.6865552178622,262.48737554234356,11121223
2019-01-28,255.23634338378906,259.76823858712163,251.33889691262715,258.9071674342912,18905470
2019-01-29,254.32997131347656,259.22441273511777,250.6591195018752,254.69251740758074,17435611
2019-01-30,260.5386657714844,262.30608830087715,254.01272562782125,254.87379677889245,18908654
2019-01-31,266.1582336425781,267.2005641399386,261.03719694298354,262.8499552550876,25546487
2019-02-01,257.7742004394531,274.3609539178852,255.59889621651772,269.1039387469229,60015958
2019-02-04,257.3663635253906,258.4993374312772,251.83744533256504,255.96145928579384,20642919
2019-02-05,258.00079345703125,260.13078977649855,256.50527354267973,257.59293947702287,13291133
2019-02-06,261.9888610839844,262.62333750194,256.95846827195857,259.08846463453045,12149759
2019-02-07,260.49334716796875,266.475454745372,259.76825495394803,262.30610536351554,19733315
2019-02-08,259.22442626953125,261.0371844951923,255.7801967049734,258.8618801564981,19781908
2019-02-11,254.2393341064453,259.17911119873634,253.78614456258356,259.17911119873634,15420017
2019-02-12,249.61680603027344,255.78020068983938,248.93702168506002,254.37529644676746,15326106
2019-02-14,242.09384155273438,243.2268153266984,238.9668228723966,242.90957713788995,26372671
2019-02-15,238.3323974609375,243.68002866487484,236.83684980466674,243.68002866487484,23366091
2019-02-18,235.61325073242188,240.64364351572814,234.57089267166089,239.64662100484475,14781744
2019-02-19,238.2870330810547,242.45638200463463,235.93044215377105,236.47427508475835,19064306
2019-02-20,242.63768005371094,243.18148534927496,239.55596918955118,239.73725606173463,15514595
2019-02-21,242.90956115722656,245.62869803585224,242.27508482135096,244.99422169997663,13760702
2019-02-22,245.58343505859375,246.4444786313115,242.5470594568093,242.81896213019476,12536918
2019-02-25,244.8583221435547,245.9912960824574,242.8189690535298,245.90065263524588,20793897
2019-02-26,241.41407775878906,243.0908846185373,238.60429702900757,241.82193175570413,15274303
2019-02-27,242.5923614501953,247.16959251785642,241.59533890453184,242.90959966842846,20571652
2019-02-28,243.86126708984375,245.44743039320585,242.59234197925267,242.637677527073,31636468
2019-03-01,247.3961639404297,248.89168378750608,244.81297820793822,245.2208321695995,20024726
2019-03-05,250.5684814453125,251.8374064921021,245.80999177448282,246.2631812669428,21533972
2019-03-06,252.0640106201172,256.09738065683746,250.56849077143457,251.3388908088975,22161376
2019-03-07,255.372314453125,256.0520987861857,251.65615456696096,253.28765356260377,14899105
2019-03-08,254.8738250732422,257.63827038431964,253.4236129180474,255.4629659817755,19943319
2019-03-11,260.44805908203125,261.9435791749793,256.9584937581544,258.5899651940074,22931245
