Date,Close,High,Low,Open,Volume
2019-01-01,196.50267028808594,197.09350152299777,194.48690479635817,196.155132869668,2586466
2019-01-02,195.0430145263672,196.8850114885047,192.92298319648302,196.18991455438612,10316782
2019-01-03,193.82662963867188,196.3289614975861,193.06202946119856,195.04305503338554,6350450
2019-01-04,195.28627014160156,196.67646389454717,194.0351045757513,194.0351045757513,8105747
2019-01-07,195.77285766601562,198.2751890778146,195.32105455901163,197.6148546815766,10133320
2019-01-08,197.58006286621094,198.44892842302278,195.56429741794764,196.01612248755063,7768619
2019-01-09,201.8549346923828,202.75856301301883,197.82340285478776,198.51849986839187,12651287
2019-01-10,201.298828125,204.14869670771765,200.8122625097187,202.09819064214125,10684824
2019-01-11,205.29562377929688,205.74744892929905,202.619523556383,202.89755794049697,17419014
2019-01-14,204.56576538085938,204.91330281812895,201.57686852003116,204.70479357346892,6646635
2019-01-15,206.12974548339844,206.72057680073672,204.35725153138353,205.2261172281449,7490965
2019-01-16,204.39198303222656,206.12971416169864,202.75851753288296,205.74741419439482,8083821
2019-01-17,204.3224639892578,205.4693638015488,201.68110494823938,204.42670758173912,11009380
2019-01-18,202.58474731445312,205.1218188833135,202.0286566147497,203.83591283715862,11418250
2019-01-21,201.50738525390625,203.80118543625554,200.67326007523013,203.55789158263997,8519267
2019-01-22,201.40309143066406,202.27195701722906,198.20566342856475,201.47259450932873,10727385
2019-01-23,192.74917602539062,204.63525988918036,191.1504730396245,202.61949437256132,41735950
2019-01-24,193.861328125,196.95449037674723,193.13146872351408,194.1393624585895,29105831
2019-01-25,194.06985473632812,196.50266060436755,193.58328915682011,194.62592339019423,9240591
2019-01-28,190.97671508789062,194.24364635162516,190.5944150895707,193.86134635330524,9338450
2019-01-29,193.54855346679688,193.93085347307544,190.97671906360497,191.35901906988354,7267917
2019-01-30,191.498046875,194.76497857587108,190.59444059233718,194.69547548401383,10852162
2019-01-31,193.68753051757812,194.34786471500385,190.17730627450194,192.19307141435334,15937442
2019-02-01,195.216796875,198.2404346036782,194.00037164803283,195.0777686666732,19060690
2019-02-04,192.61016845703125,195.94660259090554,191.8803090333857,195.94660259090554,6289877
2019-02-05,190.5596466064453,193.09674035065743,189.41274664715826,192.7839434446239,10205529
2019-02-06,193.02720642089844,193.51377202043963,190.83767223771375,191.15046912945482,8409442
2019-02-07,194.83448791503906,195.32105357763885,192.54066577449476,193.16625963905346,6177040
2019-02-08,191.498046875,195.4600755829621,190.87247498927238,194.27841287385797,4575570
2019-02-11,192.61016845703125,193.37476840499207,186.59761247579235,191.70654032330404,10335615
2019-02-12,191.35903930664062,194.97350847015042,190.87247360814825,192.57544253811864,7624089
2019-02-14,193.16624450683594,194.76494754185103,192.54065069128484,192.54065069128484,10378675
2019-02-15,194.6954345703125,195.28626580070605,191.42850355596104,193.93083463203882,38998388
2019-02-18,190.94192504882812,196.3288868059705,190.38585640940053,193.79181537751958,42232590
2019-02-19,191.77606201171875,194.06988410769944,190.45539325153587,190.45539325153587,35777932
2019-02-20,191.74131774902344,192.88821775992088,190.6291582651358,192.7144490363613,6208106
2019-02-21,191.18524169921875,192.3669043575287,190.59443239956897,191.77607302837373,7264425
2019-02-22,190.6639404296875,191.81084055853313,189.82983725311954,191.5675687264321,9100951
2019-02-25,192.33213806152344,192.64491293428767,189.76028179333545,190.80291610472145,31204722
2019-02-26,191.498046875,192.54068137088348,190.49017493979824,191.11574682552586,12233273
2019-02-27,191.219970703125,193.86132994122295,190.38586769454207,191.8455644816882,13634026
2019-02-28,191.8803253173828,192.7491909710296,190.6291596573116,192.7491909710296,44873000
2019-03-01,193.374755859375,193.93082450736088,192.01932476147167,192.15833090871794,9170950
2019-03-05,196.39845275878906,197.40632462370084,191.88033354254858,194.62595881874836,14103324
2019-03-06,198.6227569580078,201.0208228264657,197.92765997437377,198.1014287129059,20817638
2019-03-07,201.6464080810547,202.2720020167184,198.69227324132765,199.28310461517444,14837761
2019-03-08,202.96707153320312,203.66214643926577,200.46471815926293,201.78540894569045,13169854
2019-03-11,203.62744140625,204.98287295654552,202.34151295277516,203.6621819399065,15287916
2019-03-12,204.7047882080078,205.50412869867714,203.76639749887067,204.35722875034514,14686757
2019-03-13,204.98281860351562,206.4425154267443,204.46149044182613,205.05232168190693,11496644
2019-03-14,205.39988708496094,205.7474465832692,201.88968374973018,205.33038399710125,10503481
2019-03-15,202.13294982910156,206.12974075431026,201.12507798050393,205.71267817999166,22219476
2019-03-18,204.04443359375,204.4962586896285,202.48049312414,202.96705874543048,9519926
2019-03-19,208.14547729492188,208.52777725793987,203.90541514890356,204.77428070389914,16363247
2019-03-20,207.76318359375,209.88321473065548,206.16445858785298,208.52778354283055,16221492
2019-03-22,207.27664184570312,208.52780754544153,206.12974179006827,208.52780754544153,8378083
2019-03-25,205.0870819091797,206.4425130846934,203.80115381126882,206.4425130846934,8324586
2019-03-26,203.94017028808594,205.9906984319118,202.3067046899881,205.05232973352645,11178168
2019-03-27,203.73165893554688,206.2339901250037,202.68900258202112,204.35723071815983,8757278
2019-03-28,208.5277862548828,209.91798001465617,203.66213012517812,204.42673008420286,18436077
2019-04-01,206.61630249023438,207.9717338015218,206.12973683927214,206.4425337640701,6442182
2019-04-02,207.068115234375,208.52781225528952,204.80905560044667,206.72057776584978,10228747
2019-04-03,205.85166931152344,207.83267212378962,205.15657248933346,207.13757530159964,9413878
2019-04-04,204.91329956054688,206.65103077827519,204.1834621420821,205.74742464393807,7233298
2019-04-05,204.73953247070312,206.02546063147565,203.41886378418175,205.0870919347106,8107661
2019-04-08,203.48838806152344,205.0523507387103,202.7585505612389,204.8090568856121,5492542
2019-04-09,205.9559783935547,206.2340127751966,203.14084998886128,203.31461872369937,6413515
2019-04-10,204.8437957763672,206.1297239225092,204.00969272534402,205.78216446245605,5540095
2019-04-11,206.02549743652344,206.75533499116503,203.66217196529038,204.73956904602858,11179559
2019-04-12,212.52456665039062,213.6714665341974,205.46937661374494,206.19921398362163,22658578
2019-04-15,212.3507843017578,215.47870922074515,211.55144382449598,214.0190123938512,13098155
2019-04-16,213.53244018554688,215.44394000829564,212.8026028094069,213.25440585037444,10121522
2019-04-18,211.58621215820312,214.26233437398747,210.9953808389847,214.26233437398747,9178504
2019-04-22,209.77899169921875,212.35082641117148,209.25766343284022,211.203926254645,6929432
2019-04-23,210.89112854003906,211.86423781630225,209.60520030823884,210.022262876283,7784732
2019-04-24,213.01112365722656,213.53242974913303,207.48513368831684,210.89109267933983,11888770
2019-04-25,211.41241455078125,215.33970195633827,209.9179772070397,213.56720824075936,24135743
2019-04-26,211.69044494628906,212.97637303142997,210.30027326052993,211.72520749949607,4834044
2019-04-30,209.4661865234375,213.77577461111363,208.18028023265177,211.69048365689778,11593138
2019-05-02,212.00328063964844,213.0459151021767,208.94488034169737,209.29241781937165,7781859
2019-05-03,211.48191833496094,213.70621511057266,210.82158401602186,211.48191833496094,6112578
2019-05-06,213.3934783935547,213.741015877392,209.04914969805915,211.30818740201335,6997113
2019-05-07,209.84844970703125,215.1311682396893,209.1186123204083,214.26230266873256,8989234
2019-05-08,208.97959899902344,210.89112101467987,207.58942720432248,208.52779591943352,8179360
2019-05-09,208.4235382080078,209.43143207331397,205.99070993787572,208.11074128124,10617358
2019-05-10,206.9638214111328,208.84058076237284,206.37299017147393,208.5277838655825,7170576
