Date,Close,High,Low,Open,Volume
2019-01-01,1591.314208984375,1612.2537813654108,1588.8845192758495,1612.2537813654108,807345
2019-01-02,1576.7362060546875,1598.1616535050453,1564.985406803425,1583.627733323851,1598707
2019-01-03,1580.0936279296875,1593.3905933994902,1574.9691479085,1574.9691479085,1182624
2019-01-04,1574.1739501953125,1592.1095223616073,1565.7363645521552,1589.3706207803311,1454134
2019-01-07,1577.0455322265625,1593.8767012872795,1574.836723050721,1582.8326554080718,909032
2019-01-08,1564.5877685546875,1584.5995999601014,1555.973413327695,1583.274314540564,1262707
2019-01-09,1577.0894775390625,1587.6917597410056,1566.840626314249,1570.463051162848,1324628
2019-01-10,1578.14990234375,1589.5473790125454,1571.7885751970778,1577.0897171033075,1313981
2019-01-11,1563.306884765625,1586.2785013831653,1553.7206740167853,1585.9250703263383,1113837
2019-01-14,1558.4473876953125,1573.3347396263594,1555.0899546847465,1564.7203840394677,1018068
2019-01-15,1581.3748779296875,1584.5114302155196,1561.5398139420874,1561.5398139420874,1614600
2019-01-16,1566.08984375,1585.7482443951467,1561.0095829091194,1581.50728785674,2054033
2019-01-17,1547.49169921875,1572.0094809220445,1539.5399862338977,1569.933221879735,1941204
2019-01-18,1540.9534912109375,1562.8207003396217,1526.1103594226681,1546.1663020281758,3234056
2019-01-21,1543.4273681640625,1553.2344583614738,1533.8411588623226,1545.2827461173024,1628067
2019-01-22,1546.343017578125,1550.5839741525067,1538.4355242125655,1542.6322614645453,1776472
2019-01-23,1561.3629150390625,1576.2503744789572,1545.636259143882,1547.9333990103682,2321782
2019-01-24,1554.56005859375,1576.2506100826556,1552.0861489203683,1561.0098251944817,1350870
2019-01-25,1552.17431640625,1571.5676164451943,1546.1663127359604,1556.768596023293,1131790
2019-01-28,1539.981689453125,1565.206332269135,1537.4636686741621,1554.029736762083,1289774
2019-01-29,1552.085693359375,1558.4029079712577,1525.0498957592229,1541.748511523196,1319822
2019-01-30,1531.4556884765625,1555.664257919746,1526.8171893403542,1555.001615186002,1259978
2019-01-31,1557.8731689453125,1568.1662416532245,1533.134505267179,1533.7088172443957,1880257
2019-02-01,1589.72412109375,1619.057062662578,1556.2826651958947,1557.8730508811952,2342251
2019-02-04,1592.6396484375,1610.6635517721088,1585.6597903015481,1590.2541778153918,1116390
2019-02-05,1609.294189453125,1621.2217593232933,1594.716048500697,1594.760267826207,1278708
2019-02-06,1616.8040771484375,1622.5469809337212,1608.0130598794606,1615.4346801877675,859789
2019-02-07,1624.8443603515625,1630.101283409284,1615.3905917203087,1620.3825223699873,927434
2019-02-08,1605.6275634765625,1631.8681725967908,1600.0613213712984,1624.888314229684,1222765
2019-02-11,1594.5836181640625,1603.948947821079,1586.5876855319223,1600.1056412934372,797453
2019-02-12,1585.4830322265625,1600.9446945636842,1580.6236526348957,1599.1776474394417,990035
2019-02-14,1577.1337890625,1589.0171379178055,1570.0213811954075,1586.8083289965964,1341658
2019-02-15,1566.310791015625,1581.5073548600687,1543.9575992279165,1581.5073548600687,1177218
2019-02-18,1547.844970703125,1568.3426744770347,1532.9134007336481,1568.3426744770347,1513430
2019-02-19,1535.519775390625,1554.6480826258633,1528.8933484859467,1546.166277758275,1598381
2019-02-20,1531.5882568359375,1542.5880832063006,1521.4277347975103,1539.7166313258756,1430235
2019-02-21,1550.3189697265625,1553.2346410331295,1534.106331647956,1534.6806436146449,1225418
2019-02-22,1562.5560302734375,1566.487667968759,1547.8894491873727,1555.001858784555,1360163
2019-02-25,1563.96923828125,1568.9611679240818,1554.1179290988823,1565.6037352832402,1490746
2019-02-26,1565.82470703125,1577.8848257950353,1556.7685900911624,1558.005544707038,2190515
2019-02-27,1534.2388916015625,1571.7886485224185,1527.2149213889372,1571.7886485224185,1491740
2019-02-28,1530.8369140625,1552.0414766803458,1526.3750775375352,1545.282500775511,1895136
2019-03-01,1532.6044921875,1545.2830364104004,1529.4238282627198,1532.913703929128,761115
2019-03-05,1523.724853515625,1537.1544776036746,1517.4518572192103,1537.1544776036746,1406843
2019-03-06,1501.8135986328125,1528.495970703126,1500.1789935386014,1525.0502067710229,2193045
2019-03-07,1506.7613525390625,1519.660777099856,1501.8136413468148,1507.600656920492,1566441
2019-03-08,1503.40380859375,1517.8936179019818,1497.660904917171,1507.2913341913743,1419614
2019-03-11,1515.198974609375,1524.9619549472661,1504.640909197679,1509.7211706350759,1427771
2019-03-12,1532.737060546875,1536.4478171945755,1518.6006804001738,1518.6890112056865,1861116
2019-03-13,1544.0457763671875,1551.0256341722559,1538.302873136131,1545.2827309411994,1744331
2019-03-14,1534.9456787109375,1547.6683329762775,1528.6725745207673,1546.8290286504418,867427
2019-03-15,1500.5765380859375,1543.0740026462463,1497.0865550750195,1541.7487172159747,3571762
2019-03-18,1499.82568359375,1511.6648147620347,1490.4161347217516,1510.8255103970637,1621113
2019-03-19,1501.6807861328125,1510.2951405319438,1491.5643770246882,1499.8695197593775,1456211
2019-03-20,1490.990478515625,1516.5684467546898,1487.367945026501,1506.4079240994733,2312268
2019-03-22,1482.596923828125,1505.3917695914183,1478.7535096176775,1490.9903986152467,1636228
2019-03-25,1478.8861083984375,1490.9462283492653,1466.6493268502402,1479.0186585224712,2039945
2019-03-26,1487.6771240234375,1494.5244321222856,1479.018549351189,1484.231360312971,1452899
2019-03-27,1485.026611328125,1508.8817501555034,1479.9021309577363,1487.8538439001957,1520533
2019-03-28,1487.7655029296875,1494.9220229585555,1478.488504560264,1488.7373573789398,1852958
2019-04-01,1493.1546630859375,1520.8531022775192,1489.620569208811,1510.82513247157,1283162
2019-04-02,1490.6370849609375,1499.3397721445847,1484.4081995139315,1495.9382273491917,1227869
2019-04-03,1476.19140625,1490.1510156692248,1474.291808769444,1486.0868283155773,1233102
2019-04-04,1472.4364013671875,1490.1509860709043,1464.882230919771,1473.7174675356923,1212398
2019-04-05,1465.8541259765625,1476.8098412541449,1457.8140820037925,1475.4845557250505,1468074
2019-04-08,1470.9786376953125,1484.0989431412197,1463.9104480568963,1470.9786376953125,1647502
2019-04-09,1484.76171875,1487.7657211854748,1468.6374096948452,1474.424533619834,1232434
2019-04-10,1496.82177734375,1506.0987766859687,1479.9022760206324,1488.472413224541,1720236
2019-04-11,1511.1788330078125,1516.5683055614575,1500.2673377860876,1504.6407365984048,2026954
2019-04-12,1521.118408203125,1523.8130904377206,1511.0019984003295,1516.4799093620006,1437818
2019-04-15,1521.4720458984375,1529.5562015524442,1513.5644439933717,1524.0783976986233,1035378
2019-04-16,1536.0499267578125,1539.098039895797,1516.2589774642984,1524.961662950715,1625738
2019-04-18,1537.24267578125,1540.9534316218208,1527.8331282223767,1536.049940536209,1475552
