Date,Close,High,Low,Open,Volume
2019-01-01,248.9153594970703,250.02014659376943,247.28306294931966,249.6220314112432,6012900
2019-01-02,246.95460510253906,248.47741766010893,244.2473794030548,248.40775433906003,8568385
2019-01-03,245.8896484375,249.02484731310798,244.3767833836161,246.8351834010071,9129440
2019-01-04,248.41770935058594,249.22390247145535,244.84457469005872,246.43706580354157,7343980
2019-01-07,248.14898681640625,249.62203121514094,247.03423696939126,249.01489569063693,6057280
2019-01-08,244.6256103515625,247.67123560244985,244.0383851299069,247.4323725629268,8307640
2019-01-09,246.48681640625,247.63142412887274,244.46635224816643,246.3076691309696,8238110
2019-01-10,242.76437377929688,247.233274813111,242.1273804263618,246.63610208748906,8257215
2019-01-11,243.490966796875,244.68532756293848,241.50036045772885,243.84927654540616,10646495
2019-01-14,241.2117156982422,243.739778924898,240.1467340766851,242.2567718180098,6823475
2019-01-15,241.54014587402344,242.85395323873908,240.9230628199345,242.25676531166474,5769355
2019-01-16,239.42015075683594,242.24680776261587,238.47461590054354,241.99798200111158,11873245
2019-01-17,242.84400939941406,243.85920762904144,238.87274455384318,240.46523559238352,19672500
2019-01-18,246.87498474121094,247.43236725809714,242.15725756632378,242.87387704377105,12992860
2019-01-21,252.32925415039062,253.9018349206158,243.3814735308381,246.97451844303959,48926830
2019-01-22,257.1365661621094,260.36133853905346,253.42407460371146,254.59854017820763,45363400
2019-01-23,254.1008758544922,258.55982933895916,253.01599915717367,258.55982933895916,16292910
2019-01-24,252.35911560058594,254.10089610536028,251.41358064970402,253.6032445325676,7298880
2019-01-25,252.04061889648438,256.33038834036074,250.52776900434952,252.56812836456527,7206480
2019-01-28,250.9059600830078,255.79290205115075,249.82108332622116,252.6079351019457,10272960
2019-01-29,249.10446166992188,253.40417840381315,248.42766284354283,250.81638423762448,12957950
2019-01-30,243.29188537597656,249.9206074811234,242.4160138126434,249.82107109906477,13771160
2019-01-31,249.9703826904297,250.81639645172237,241.142048516472,243.2520863569014,14843300
2019-02-01,249.96041870117188,252.96623830083053,246.87497303144917,250.22915478924813,10945770
2019-02-04,253.24493408203125,253.74258565342745,247.83048255530142,247.83048255530142,6896595
2019-02-05,254.62838745117188,256.1910053813218,252.30932946440953,254.0013416541631,9588910
2019-02-06,254.6980743408203,256.54935402590354,254.07104367290097,254.79761073236108,5793705
2019-02-07,255.70327758789062,257.7834570520122,253.8619611055293,254.79754828306997,5992050
2019-02-08,258.65936279296875,260.9684731703833,254.26012511232832,255.5938123739987,12407165
2019-02-11,259.08734130859375,261.76470901323097,257.5844239439323,257.98256947376217,15723375
2019-02-12,258.5101013183594,260.76942856239805,257.8432348348501,258.77882223749424,7410050
2019-02-14,256.15118408203125,259.22669730446313,253.1155218615137,259.1769139263095,12455555
2019-02-15,255.52420043945312,256.78822456362406,252.80701177969192,256.3502887274521,10034775
2019-02-18,254.2103729248047,256.39008918240523,253.45393283563098,254.99667089253836,6325865
2019-02-19,254.88717651367188,255.84265901967052,253.17525390437694,254.20041491973,6341640
2019-02-20,256.7384338378906,257.186301985744,254.63832860827168,255.0563692538401,6751010
2019-02-21,256.6189880371094,258.3010527265568,255.4943210347588,257.16642297332794,9095470
2019-02-22,246.41714477539062,250.41826751340832,243.8492609397745,249.02483405290894,419299520
2019-02-25,247.0242919921875,248.19874242300068,244.84457565700893,247.51198081743803,18677950
2019-02-26,246.0688018798828,248.76608019032957,242.87388716465455,243.65022243305327,25132855
2019-02-27,242.08758544921875,247.15369011966828,241.08233471628375,246.43707062329761,26943610
2019-02-28,241.4804229736328,243.85919667379824,240.8633399378026,241.50033328717814,43614180
2019-03-01,244.0383758544922,244.9441053439149,242.32645326307886,243.19236212268055,10814170
2019-03-05,246.9247283935547,248.0892311318848,242.41600682189744,243.63027774982163,15642255
2019-03-06,247.09393310546875,248.22857799050402,246.1583609828519,247.25318524055567,11534170
2019-03-07,246.2777862548828,248.02951413512702,245.8796559272461,247.6313989946094,7172805
2019-03-08,246.61619567871094,247.5318726888588,245.18295681513348,246.23797564884472,5257165
2019-03-11,248.7362060546875,249.8011724944601,245.64081274785326,246.43705828028683,10326930
2019-03-12,251.48324584960938,253.20511605192985,249.44287134850634,250.9059681984067,17706800
2019-03-13,251.06520080566406,252.62783392408366,248.23854371603133,251.51308415223437,12127350
