Date,Close,High,Low,Open,Volume
2019-01-01,112.1473388671875,114.24162367296172,111.71818185842321,113.55497245893888,4036542
2019-01-02,111.76969146728516,113.74381387311206,110.89420830201423,112.88549978362211,8822139
2019-01-03,111.75252532958984,112.59367036541337,110.91138029376631,112.26751379682338,9446080
2019-01-04,111.39202117919922,112.21600405401834,109.7440624145385,111.40919025397822,6414073
2019-01-07,111.3233642578125,112.18167833890656,110.65388206855027,111.95851528082653,5076276
2019-01-08,111.76969146728516,112.43917366309616,110.75687665070025,111.58085957360619,5559089
2019-01-09,112.95415496826172,114.1901257819108,111.4263587796504,111.4263587796504,10474346
2019-01-10,111.8383560180664,113.65798471785722,110.89421050090624,113.57215330720629,8265043
2019-01-11,112.85116577148438,113.26316074053845,111.0658751938513,111.7868576584732,4263836
2019-01-14,107.30644226074219,113.67513506719271,106.89445432616431,113.31464737068141,18435523
2019-01-15,113.22881317138672,114.08712716803232,108.16475360620052,109.52089391188687,40188776
2019-01-16,115.54627990722656,116.66208828581308,112.9713374951038,113.91548304621548,26390100
2019-01-17,115.15145111083984,116.25009038505544,113.84681086085293,115.70077074794764,14104487
2019-01-18,118.84219360351562,119.30568880926391,114.46479864292758,115.35744391718465,26911902
2019-01-21,115.97543334960938,118.41303704155959,114.39612979823953,116.73074697289033,41658250
2019-01-22,118.96234893798828,120.02666389132087,115.35743011986467,115.63209339523641,17817926
2019-01-23,120.69615173339844,122.15528560979685,119.47734299559227,119.70049905929466,26499796
2019-01-24,120.76480865478516,121.19396565803632,118.9623492411303,120.23265117676281,11281453
2019-01-25,121.34846496582031,123.0307688779038,119.47734313958654,119.56317454418401,13964137
2019-01-28,121.93213653564453,124.52423392398747,121.62313507977997,121.65747323152802,18399880
2019-01-29,123.73968505859375,124.22169255468759,121.55340575192008,122.5690734104479,12320260
2019-01-30,125.06521606445312,126.58012282494911,123.25766689104735,123.60196197169607,19757160
2019-01-31,127.11376190185547,127.87122224455265,125.08242664309972,126.01202050711673,20517517
2019-02-01,127.9228515625,128.23271149142067,125.15127371830617,127.42362656172742,8977608
2019-02-04,127.81957244873047,129.00738763549177,126.73504858460107,127.38920361226607,8383256
2019-02-05,126.85554504394531,128.14665156952904,125.94316870296043,127.38920520973375,6550401
2019-02-06,128.14663696289062,129.09344830706422,126.95882189662572,127.09654831596418,5811361
2019-02-07,128.628662109375,128.93852204533115,127.26869948694339,128.0777844350072,5982481
2019-02-08,128.31878662109375,129.076246916592,126.94160646113484,127.90563537498629,3735809
2019-02-11,128.43931579589844,129.93700506040807,127.2859216258137,127.69908694664619,7927406
2019-02-12,129.1106719970703,129.5410408103312,126.82111551428297,128.8180296096938,7939320
2019-02-14,129.14511108398438,130.2812875878714,128.74916335794697,129.5926974654431,8199603
2019-02-15,129.48941040039062,129.91977924105078,127.44085752072881,129.19675398498077,9393792
2019-02-18,129.31724548339844,130.41898676552972,127.64740900230848,130.41898676552972,9280197
2019-02-19,125.13406372070312,129.24840086059532,124.70369489932543,128.26715434409348,8171619
2019-02-20,128.14663696289062,128.7663708264117,124.35939158619621,125.04798165468611,11761287
2019-02-21,128.9557342529297,129.73039807010377,127.66462789097285,128.35321795068316,6861558
2019-02-22,130.4018096923828,130.83217860879725,128.5942602434422,129.1107029431395,8519101
2019-02-25,132.6913604736328,133.13894688024592,130.57393732252547,131.10759749927948,12475916
2019-02-26,133.46600341796875,133.91358975420093,131.2625068432105,132.38146567909072,10140096
2019-02-27,128.90411376953125,132.15769945833196,128.21552361277332,130.91823157240663,21357373
2019-02-28,127.01048278808594,129.6959730217042,126.21860135612596,129.0762531274241,25142033
2019-03-01,129.3516845703125,130.26407492241785,125.8398776159924,127.69907942197534,18763773
2019-03-05,125.18571472167969,128.99017785399244,124.63483703387456,128.76637766420842,36042630
2019-03-06,127.3662338256836,131.24528337093483,125.3693195342901,125.96609207682017,43014120
2019-03-07,123.4183120727539,128.67454187113503,122.79857812891437,128.53682944334963,16200268
2019-03-08,118.29978942871094,120.3885072102956,117.77185912379434,119.86059091478099,54689738
2019-03-11,119.24085998535156,119.76877629408959,118.1850273678755,118.89656491320906,14708454
2019-03-12,119.9753646850586,120.89348492139437,119.42448693949592,119.81469084181923,12580708
2019-03-13,118.39158630371094,121.92635435847201,117.6111926097801,120.5032653750201,14439446
2019-03-14,117.90957641601562,119.21790035786188,117.06031252328027,119.05722653879289,8978946
2019-03-15,120.93937683105469,121.3066192704973,118.0702514935311,118.4374939329737,17440194
2019-03-18,118.25387573242188,121.53615240046928,117.54232422490858,121.53615240046928,11497228
2019-03-19,118.18502044677734,118.85064914163118,117.10622648202623,118.34568026351347,10103694
2019-03-20,120.0671615600586,120.73280429778065,118.62112507092,118.62112507092,12229124
2019-03-22,119.60810089111328,121.07709878343142,118.66703331001715,120.4803262699659,6396058
2019-03-25,117.7489013671875,120.27373161092837,117.51937134502924,120.27373161092837,6747924
2019-03-26,117.06031799316406,118.7129370490655,116.32581907838546,118.02434694322336,7701032
2019-03-27,116.85374450683594,117.70300145013955,116.48649504270692,117.15213075629649,6715462
2019-03-28,116.94554901123047,118.3915853826,116.64716277736073,117.47346527260015,14209672
2019-04-01,120.11307525634766,121.14596050622733,117.49643402425947,117.51938843075263,14133132
2019-04-02,120.11307525634766,121.14596050622733,118.98838638989815,120.91643045069851,7413134
2019-04-03,120.11307525634766,120.77871802114234,118.52932627884053,120.45737033964089,7538708
2019-04-04,118.91949462890625,120.38849232201024,117.03735271725448,119.81466728711028,12838396
2019-04-05,120.31964874267578,121.1230038758173,119.12608974298517,119.81467985710648,7229104
2019-04-08,121.05415344238281,121.88045601499469,119.69992054956634,121.05415344238281,7274928
2019-04-09,125.6906509399414,126.24152866880267,120.89348125616847,120.96233746992547,27982768
2019-04-10,128.99591064453125,129.363153184953,126.24154956315336,127.6187301038423,37061332
2019-04-11,129.1335906982422,130.64849731858834,128.60567442530092,130.14352844513962,18883256
2019-04-12,130.0976104736328,130.6943969218213,129.17949040817402,129.63855044090343,11578108
2019-04-15,132.07162475585938,132.89792750967027,130.44195264500252,130.83215661573757,14134384
2019-04-16,128.94998168945312,133.7930742402837,127.6187101765424,133.74716542754828,40734118
2019-04-18,130.7403106689453,132.92084614048798,128.6286454198154,132.6683686896493,54851156
2019-04-22,132.32406616210938,132.66836121717125,130.87802973272989,131.06165096021587,16824108
2019-04-23,133.6323699951172,133.97666499819147,131.6125087789612,132.9896887912584,12355568
2019-04-24,134.52755737304688,135.10138250091245,133.21924728903537,134.0684972707544,18298138
2019-04-25,135.51454162597656,135.85883668700862,134.43574763286242,134.5275512434965,20781632
2019-04-26,135.33090209960938,136.180166025137,134.73412961648262,136.0654010084279,12393102
2019-04-30,137.05238342285156,137.46554870883227,135.422725717135,135.422725717135,14679834
2019-05-02,134.802978515625,137.1900963375056,134.3439184736788,137.05236991928132,9078250
2019-05-03,133.54058837890625,134.8259651424245,132.46179427666516,134.7341475131006,14816616
2019-05-06,133.5176239013672,134.87184269958905,132.76017758922256,133.08151123195586,8608690
2019-05-07,134.89480590820312,135.3997747928364,133.26513423549576,134.34392821416648,8707688
2019-05-08,133.5176239013672,135.07842533444736,133.15036744044144,135.07842533444736,7904232
2019-05-09,133.6094207763672,134.5505022762501,133.26512574188826,133.95371581084612,7497994
2019-05-10,133.2880859375,134.2291534194226,133.1274121209911,133.81600218368587,6133344
2019-05-13,132.71429443359375,134.73415632621146,132.3240904975484,133.35697585268971,8563900
2019-05-14,130.64849853515625,132.66836003835823,129.95990843115092,132.66836003835823,16740848
2019-05-15,129.91400146484375,131.26823429235458,129.5926538079898,131.0616516544625,8631244
2019-05-16,130.99278259277344,131.75022884172557,130.30419254656232,130.30419254656232,7191096
2019-05-17,131.4748077392578,133.0815180636083,130.96983883543865,131.5207165504054,6713562
2019-05-20,133.2421875,133.8160125968992,131.93386347718942,132.89789244186045,8366922
2019-05-21,131.70433044433594,133.586479521258,131.2911791858412,133.40285829630494,5029334
2019-05-22,129.9599151611328,131.97977676893342,128.99588616372276,131.75024672237876,15300108
2019-05-23,129.5467529296875,131.24526672498922,129.22540528791095,131.107554312457,9712568
2019-05-24,129.8681182861328,130.46490490815734,128.5368466053158,130.32717845258037,9855298
2019-05-27,128.76634216308594,130.41896112106986,128.6286297538376,130.3730523148535,10900622
2019-05-28,129.8910369873047,131.17639942692315,128.3761305305402,128.99586435333475,88274856
2019-05-29,131.15347290039062,132.43883554454914,130.143535101836,130.60259519037862,11011746
2019-05-30,132.20932006835938,133.12744034661188,131.06166972054376,131.29119979010687,23151914
2019-05-31,131.4748077392578,133.12742687475594,130.83212641139806,132.27816290143306,14648962
