Date,Close,High,Low,Open,Volume
2019-01-01,906.1699829101562,912.2241477330962,901.287601536718,909.8317689402351,2064502
2019-01-02,910.2223510742188,914.9582369990833,901.5805005894662,901.5805005894662,2672587
2019-01-03,909.294677734375,922.7212259033498,906.1699418769922,913.9817517207595,3292918
2019-01-04,906.6092529296875,916.8134401616977,898.5533250516854,912.028683400469,2340304
2019-01-07,921.8424072265625,941.323120657981,912.1264564575711,927.652452930583,5337211
2019-01-08,923.8929443359375,927.6523537191546,916.4716897465592,921.9888039005336,2039160
2019-01-09,930.5330200195312,932.8765271734245,923.1117650337566,926.6759270544867,2115974
2019-01-10,943.9595336914062,946.596031293275,926.2364672115883,928.0429839014688,2450895
2019-01-11,936.7335205078125,946.6935887508,934.2923302325396,942.5435652828362,1535995
2019-01-14,934.9760131835938,938.7354229216554,926.6759650247837,935.4642513105825,864306
2019-01-15,945.5218505859375,947.865417201701,932.6323533979878,933.5112057787428,1452136
2019-01-16,938.5889282226562,947.5725211142186,936.7335996170135,942.5924567724616,1118736
2019-01-17,938.9307250976562,942.2995800758346,929.1659626098237,938.7354179280235,1303576
2019-01-18,938.3448486328125,942.2995654591641,931.6071387809692,938.9307105332425,1168989
2019-01-21,940.1024780273438,943.0807185696684,934.4877397789332,937.5147922122379,1035360
2019-01-22,959.534423828125,963.1962098149529,936.1478054057081,939.5166604334661,2797244
2019-01-23,939.5166015625,964.172625662172,935.0735871640471,964.172625662172,1574247
2019-01-24,946.8402099609375,949.4278362373237,933.4136616608639,937.612497573011,1246903
2019-01-25,954.9937133789062,960.8525705162001,946.3519229411485,949.1348562416123,1985833
2019-01-28,936.0989379882812,958.1184644964549,932.7300831603449,954.9937287198273,1499181
2019-01-29,943.37353515625,947.1818157810978,922.7699133125128,932.7299814395698,1411027
2019-01-30,946.1077880859375,952.0154570141266,937.4659381931932,943.3736071213823,1468812
2019-01-31,972.375,976.4762120103189,943.7642589079733,945.4242803882664,2306391
2019-02-01,968.2249755859375,981.358592550393,961.9266921019325,979.4056401274072,3424938
2019-02-04,1001.6204223632812,1025.299969272674,985.3132585511647,1000.8880652423722,9556052
2019-02-05,1041.6070556640625,1048.7353791984488,996.0056673951748,1002.7921289199859,7144200
2019-02-06,1034.13720703125,1046.782526627706,1025.7882875209002,1040.9236692025509,2449722
2019-02-07,1031.9400634765625,1041.9489442126714,1025.299977845302,1034.8694919846919,1293109
2019-02-08,1028.4737548828125,1051.5185737824202,1022.9566394550314,1033.6002559159335,2576054
2019-02-11,1031.5496826171875,1038.4826411489955,1020.6130755258768,1034.0884973923708,1057548
